order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at
3850,85,771,344,2,debit,2017-03-14 22:44
3851,36,886,130,1,debit,2017-03-24 20:57
3852,49,865,387,3,cash,2017-03-04 13:33
3853,40,939,161,1,debit,2017-03-10 7:01
3854,62,794,160,1,cash,2017-03-16 0:29
3855,30,994,153,1,debit,2017-03-18 17:04
3856,28,975,164,1,cash,2017-03-10 6:00
3857,2,708,188,2,credit_card,2017-03-18 23:27
3858,59,762,534,3,debit,2017-03-13 19:42
3859,99,931,390,2,cash,2017-03-24 22:14
3860,90,821,178,1,credit_card,2017-03-10 21:23
3861,99,743,195,1,debit,2017-03-10 15:16
3862,54,934,133,1,debit,2017-03-08 9:54
3863,16,722,156,1,credit_card,2017-03-07 19:48
3864,15,706,153,1,credit_card,2017-03-23 13:04
3865,98,950,133,1,cash,2017-03-24 9:57
3866,68,815,816,6,debit,2017-03-11 9:31
3867,58,970,138,1,credit_card,2017-03-13 14:47
3868,60,821,531,3,debit,2017-03-08 5:12
3869,54,964,133,1,credit_card,2017-03-29 1:36
3870,22,963,292,2,debit,2017-03-08 22:02
3871,10,872,444,3,cash,2017-03-28 18:21
3872,92,818,90,1,debit,2017-03-18 9:10
3873,94,978,134,1,credit_card,2017-03-07 14:10
3874,71,784,328,2,debit,2017-03-01 17:20
3875,68,710,136,1,debit,2017-03-24 0:18
3876,20,739,381,3,debit,2017-03-11 7:25
3877,7,791,112,1,credit_card,2017-03-07 8:04
3878,13,890,480,3,credit_card,2017-03-24 17:26
3879,13,819,160,1,debit,2017-03-03 17:56
3880,40,745,483,3,cash,2017-03-20 22:37
3881,14,995,232,2,debit,2017-03-23 14:22
3882,47,854,290,2,debit,2017-03-21 10:40
3883,40,798,322,2,debit,2017-03-19 0:25
3884,60,957,354,2,debit,2017-03-29 4:19
3885,26,716,352,2,debit,2017-03-05 0:54
3886,30,969,153,1,cash,2017-03-04 11:59
3887,40,854,322,2,credit_card,2017-03-28 1:10
3888,73,736,330,2,debit,2017-03-08 11:42
3889,52,949,292,2,debit,2017-03-29 9:09
3890,37,916,426,3,debit,2017-03-06 9:59
3891,33,856,692,4,cash,2017-03-17 10:46
3892,89,724,588,3,debit,2017-03-17 2:19
3893,94,908,134,1,cash,2017-03-07 13:59
3894,26,704,176,1,credit_card,2017-03-13 21:13
3895,55,911,171,1,cash,2017-03-19 0:13
3896,87,850,298,2,credit_card,2017-03-25 21:16
3897,98,998,532,4,credit_card,2017-03-23 1:39
3898,67,826,262,2,credit_card,2017-03-19 14:59
3899,30,764,459,3,cash,2017-03-26 19:36
3900,39,721,268,2,credit_card,2017-03-03 21:14
3901,68,895,272,2,cash,2017-03-07 1:33
3902,60,782,531,3,cash,2017-03-20 12:37
3903,91,921,320,2,debit,2017-03-13 12:59
3904,42,975,352,1,debit,2017-03-12 1:28
3905,6,947,374,2,cash,2017-03-19 23:42
3906,91,879,160,1,credit_card,2017-03-25 8:50
3907,74,933,306,2,credit_card,2017-03-05 19:49
3908,80,787,580,4,cash,2017-03-09 2:06
3909,20,800,127,1,debit,2017-03-06 5:28
3910,9,852,472,4,debit,2017-03-01 10:16
3911,45,795,284,2,debit,2017-03-28 23:13
3912,97,851,162,1,debit,2017-03-17 20:03
3913,44,764,144,1,cash,2017-03-08 6:25
3914,81,746,354,2,debit,2017-03-01 12:04
3915,48,730,234,2,debit,2017-03-14 13:30
3916,92,760,180,2,cash,2017-03-26 15:44
3917,80,962,145,1,debit,2017-03-12 15:44
3918,70,988,173,1,cash,2017-03-09 21:53
3919,59,734,178,1,cash,2017-03-05 0:45
3920,29,932,326,2,credit_card,2017-03-11 14:47
3921,54,914,399,3,debit,2017-03-22 14:16
3922,88,815,528,3,credit_card,2017-03-05 6:21
3923,18,735,312,2,cash,2017-03-21 6:06
3924,69,816,262,2,debit,2017-03-05 2:10
3925,58,933,138,1,cash,2017-03-23 7:46
3926,39,895,134,1,cash,2017-03-10 16:44
3927,44,951,432,3,debit,2017-03-03 3:21
3928,97,979,810,5,credit_card,2017-03-11 7:37
3929,34,811,244,2,debit,2017-03-23 22:34
3930,91,815,160,1,credit_card,2017-03-01 19:48
3931,88,932,352,2,debit,2017-03-19 20:26
3932,100,768,333,3,cash,2017-03-03 2:45
3933,68,887,272,2,debit,2017-03-25 22:38
3934,57,915,147,1,cash,2017-03-15 1:19
3935,65,912,462,3,credit_card,2017-03-05 12:11
3936,56,916,234,2,cash,2017-03-07 6:50
3937,88,771,176,1,debit,2017-03-21 7:36
3938,63,857,272,2,cash,2017-03-30 20:21
3939,74,985,459,3,cash,2017-03-22 6:10
3940,17,852,352,2,credit_card,2017-03-09 13:48
3941,70,832,173,1,cash,2017-03-03 23:22
3942,66,731,161,1,cash,2017-03-25 14:54
3943,14,852,348,3,debit,2017-03-27 11:32
3944,56,843,117,1,debit,2017-03-12 4:22
3945,54,723,133,1,credit_card,2017-03-18 16:30
3946,15,814,306,2,credit_card,2017-03-13 3:41
3947,39,997,402,3,cash,2017-03-03 12:38
3948,72,808,160,1,credit_card,2017-03-21 22:38
3949,85,897,344,2,credit_card,2017-03-05 7:30
3950,39,968,134,1,credit_card,2017-03-09 3:54
3951,86,732,260,2,credit_card,2017-03-22 5:45
3952,5,842,284,2,credit_card,2017-03-10 11:28
3953,93,805,228,2,debit,2017-03-07 5:20
3954,46,710,498,3,debit,2017-03-23 17:44
3955,52,945,584,4,cash,2017-03-25 18:04
3956,31,859,516,4,cash,2017-03-09 17:59
3957,52,745,146,1,debit,2017-03-01 0:44
3958,71,822,328,2,debit,2017-03-28 12:50
3959,89,932,196,1,debit,2017-03-01 10:48
3960,72,750,160,1,credit_card,2017-03-28 5:04
3961,70,962,519,3,debit,2017-03-28 10:33
3962,90,712,356,2,cash,2017-03-03 4:42
3963,91,916,480,3,debit,2017-03-17 6:04
3964,64,949,133,1,credit_card,2017-03-20 6:22
3965,33,999,173,1,credit_card,2017-03-27 17:46
3966,64,808,399,3,debit,2017-03-26 21:29
3967,10,976,740,5,debit,2017-03-13 17:09
3968,30,942,306,2,credit_card,2017-03-27 7:43
3969,1,788,316,2,credit_card,2017-03-18 12:55
3970,69,925,131,1,cash,2017-03-23 23:54
3971,57,961,441,3,debit,2017-03-12 6:44
3972,65,847,154,1,credit_card,2017-03-22 8:56
3973,11,724,184,1,credit_card,2017-03-16 19:08
3974,60,898,531,3,credit_card,2017-03-07 21:28
3975,63,966,272,2,debit,2017-03-11 16:02
3976,65,870,154,1,credit_card,2017-03-13 12:27
3977,38,753,380,2,debit,2017-03-15 20:50
3978,55,766,171,1,debit,2017-03-10 9:54
3979,55,785,684,4,debit,2017-03-24 0:32
3980,31,828,258,2,credit_card,2017-03-09 0:47
3981,56,931,468,4,cash,2017-03-09 1:46
3982,100,818,111,1,cash,2017-03-23 21:34
3983,96,922,459,3,debit,2017-03-11 19:58
3984,79,794,362,2,cash,2017-03-21 19:54
3985,13,710,480,3,debit,2017-03-16 14:24
3986,61,934,316,2,credit_card,2017-03-11 14:29
3987,97,897,162,1,cash,2017-03-18 13:15
3988,20,795,508,4,cash,2017-03-24 21:05
3989,27,714,169,1,credit_card,2017-03-30 19:00
3990,100,889,333,3,debit,2017-03-05 0:13
3991,23,981,468,3,credit_card,2017-03-09 8:17
3992,63,782,272,2,cash,2017-03-04 21:31
3993,7,970,112,1,credit_card,2017-03-12 9:44
3994,87,707,447,3,credit_card,2017-03-17 12:37
3995,35,777,328,2,debit,2017-03-03 7:20
3996,51,701,561,3,debit,2017-03-16 1:15
3997,47,900,435,3,credit_card,2017-03-14 17:56
3998,71,747,328,2,debit,2017-03-28 8:40
3999,42,886,352,1,debit,2017-03-09 20:10
4000,98,857,266,2,debit,2017-03-01 14:06
4001,79,900,181,1,cash,2017-03-22 2:15
4002,29,856,326,2,cash,2017-03-17 5:44
4003,19,943,163,1,credit_card,2017-03-15 2:43
4004,63,752,136,1,cash,2017-03-27 20:26
4005,35,741,328,2,debit,2017-03-28 1:27
4006,73,882,330,2,debit,2017-03-06 17:41
4007,4,916,256,2,cash,2017-03-28 6:48
4008,5,982,284,2,credit_card,2017-03-11 1:50
4009,36,976,260,2,debit,2017-03-03 22:19
4010,89,831,196,1,cash,2017-03-12 15:57
4011,55,947,513,3,cash,2017-03-13 3:42
4012,70,893,173,1,credit_card,2017-03-23 7:52
4013,83,841,129,1,credit_card,2017-03-06 8:21
4014,77,880,468,3,debit,2017-03-11 3:24
4015,27,829,169,1,credit_card,2017-03-08 9:54
4016,98,954,532,4,cash,2017-03-03 11:11
4017,27,996,169,1,credit_card,2017-03-07 11:45
4018,40,799,322,2,debit,2017-03-10 21:14
4019,96,891,153,1,cash,2017-03-01 1:54
4020,53,847,224,2,cash,2017-03-23 23:03
4021,95,863,336,2,credit_card,2017-03-08 5:42
4022,57,888,147,1,cash,2017-03-17 13:34
4023,68,993,272,2,credit_card,2017-03-22 8:38
4024,29,774,489,3,cash,2017-03-07 21:56
4025,93,721,456,4,debit,2017-03-05 7:07
4026,49,842,258,2,credit_card,2017-03-08 15:23
4027,51,839,187,1,cash,2017-03-25 7:03
4028,84,972,306,2,credit_card,2017-03-16 7:03
4029,1,786,474,3,credit_card,2017-03-09 6:24
4030,9,764,236,2,debit,2017-03-03 23:43
4031,31,985,129,1,debit,2017-03-23 8:18
4032,79,727,362,2,credit_card,2017-03-09 1:59
4033,94,931,402,3,credit_card,2017-03-28 14:09
4034,8,975,264,2,credit_card,2017-03-24 4:18
4035,73,896,330,2,debit,2017-03-20 0:27
4036,73,740,330,2,debit,2017-03-03 12:39
4037,70,798,346,2,credit_card,2017-03-18 3:24
4038,93,804,114,1,debit,2017-03-27 16:01
4039,80,761,145,1,cash,2017-03-16 18:34
4040,32,718,202,2,debit,2017-03-01 3:06
4041,78,852,25725,1,cash,2017-03-02 14:31
4042,58,802,276,2,cash,2017-03-29 7:37
4043,63,767,136,1,credit_card,2017-03-19 8:56
4044,53,994,224,2,debit,2017-03-11 2:50
4045,57,981,294,2,cash,2017-03-29 2:34
4046,15,944,153,1,credit_card,2017-03-05 8:16
4047,56,788,117,1,credit_card,2017-03-10 22:30
4048,69,968,131,1,credit_card,2017-03-27 11:20
4049,95,895,168,1,cash,2017-03-27 1:14
4050,40,848,161,1,credit_card,2017-03-16 5:32
4051,44,737,144,1,credit_card,2017-03-22 16:53
4052,29,739,489,3,cash,2017-03-19 5:18
4053,63,768,272,2,cash,2017-03-19 17:14
4054,8,938,396,3,credit_card,2017-03-11 12:42
4055,89,819,196,1,debit,2017-03-09 14:22
4056,8,829,264,2,credit_card,2017-03-21 21:28
4057,42,607,704000,2000,credit_card,2017-03-28 4:00
4058,81,983,531,3,debit,2017-03-04 13:07
4059,35,816,328,2,debit,2017-03-11 18:51
4060,100,701,444,4,debit,2017-03-01 7:14
4061,84,851,459,3,cash,2017-03-26 5:01
4062,49,789,129,1,cash,2017-03-06 20:49
4063,73,881,165,1,debit,2017-03-09 15:34
4064,11,924,552,3,debit,2017-03-13 20:43
4065,72,860,160,1,credit_card,2017-03-11 0:20
4066,14,979,116,1,credit_card,2017-03-26 10:23
4067,32,983,101,1,credit_card,2017-03-25 1:22
4068,28,836,164,1,credit_card,2017-03-22 3:11
4069,97,912,324,2,credit_card,2017-03-13 8:56
4070,95,915,336,2,credit_card,2017-03-30 14:05
4071,57,774,441,3,cash,2017-03-27 18:19
4072,46,789,166,1,cash,2017-03-02 8:34
4073,34,913,122,1,credit_card,2017-03-02 21:02
4074,89,781,196,1,credit_card,2017-03-03 3:28
4075,63,884,136,1,credit_card,2017-03-13 20:51
4076,62,852,160,1,credit_card,2017-03-15 6:19
4077,34,829,122,1,credit_card,2017-03-21 16:00
4078,14,965,464,4,debit,2017-03-30 18:37
4079,27,818,507,3,debit,2017-03-14 22:27
4080,78,946,51450,2,cash,2017-03-20 21:14
4081,16,938,468,3,cash,2017-03-05 9:19
4082,45,978,142,1,cash,2017-03-01 20:48
4083,10,979,296,2,cash,2017-03-23 3:02
4084,41,769,236,2,debit,2017-03-11 5:01
4085,76,983,310,2,cash,2017-03-25 13:23
4086,19,737,326,2,cash,2017-03-06 20:07
4087,99,897,390,2,debit,2017-03-22 7:08
4088,70,799,346,2,cash,2017-03-29 2:23
4089,53,722,112,1,debit,2017-03-27 11:10
4090,35,978,164,1,debit,2017-03-20 20:16
4091,59,889,356,2,debit,2017-03-04 14:00
4092,21,775,426,3,credit_card,2017-03-28 5:01
4093,90,889,712,4,cash,2017-03-18 10:48
4094,94,854,402,3,cash,2017-03-21 1:55
4095,84,976,306,2,cash,2017-03-06 8:30
4096,18,934,312,2,cash,2017-03-20 2:46
4097,13,784,160,1,debit,2017-03-12 4:46
4098,67,837,393,3,debit,2017-03-30 21:20
4099,21,817,142,1,credit_card,2017-03-24 5:44
4100,59,888,356,2,credit_card,2017-03-23 20:10
4101,24,886,280,2,cash,2017-03-07 4:54
4102,7,932,224,2,credit_card,2017-03-04 14:00
4103,59,871,356,2,debit,2017-03-15 17:02
4104,14,899,116,1,credit_card,2017-03-25 18:07
4105,11,700,184,1,credit_card,2017-03-22 21:51
4106,81,904,177,1,debit,2017-03-20 11:26
4107,26,878,176,1,debit,2017-03-20 4:32
4108,63,809,272,2,debit,2017-03-24 6:18
4109,45,779,142,1,cash,2017-03-07 10:47
4110,58,756,552,4,debit,2017-03-14 5:13
4111,52,869,292,2,cash,2017-03-30 19:41
4112,76,795,620,4,cash,2017-03-25 15:53
4113,86,741,260,2,debit,2017-03-18 1:10
4114,96,974,306,2,cash,2017-03-11 20:18
4115,94,817,670,5,credit_card,2017-03-03 11:00
4116,71,741,492,3,debit,2017-03-19 0:18
4117,12,917,603,3,debit,2017-03-28 9:42
4118,32,841,101,1,cash,2017-03-16 18:53
4119,54,959,266,2,debit,2017-03-18 19:14
4120,67,935,131,1,cash,2017-03-16 20:38
4121,33,890,173,1,debit,2017-03-19 10:00
4122,67,775,131,1,cash,2017-03-05 16:59
4123,3,738,148,1,debit,2017-03-16 23:31
4124,43,956,181,1,debit,2017-03-07 1:54
4125,100,937,333,3,cash,2017-03-26 20:03
4126,38,851,380,2,cash,2017-03-08 13:11
4127,89,935,392,2,cash,2017-03-29 3:56
4128,66,988,161,1,cash,2017-03-03 12:50
4129,47,837,580,4,cash,2017-03-23 10:40
4130,24,893,280,2,credit_card,2017-03-22 16:58
4131,67,738,262,2,debit,2017-03-11 23:21
4132,49,883,129,1,cash,2017-03-29 2:05
4133,76,979,310,2,credit_card,2017-03-08 23:57
4134,7,933,336,3,credit_card,2017-03-23 6:57
4135,48,741,117,1,cash,2017-03-12 19:42
4136,28,870,328,2,cash,2017-03-12 13:40
4137,100,888,111,1,credit_card,2017-03-04 18:45
4138,65,939,154,1,debit,2017-03-21 17:35
4139,66,853,161,1,credit_card,2017-03-04 6:52
4140,61,916,316,2,cash,2017-03-19 10:40
4141,84,914,459,3,debit,2017-03-29 2:42
4142,54,733,1064,8,debit,2017-03-07 17:05
4143,84,826,459,3,credit_card,2017-03-25 9:36
4144,72,875,320,2,debit,2017-03-18 9:05
4145,89,874,588,3,debit,2017-03-03 12:15
4146,12,849,201,1,credit_card,2017-03-10 7:45
4147,80,847,435,3,credit_card,2017-03-24 15:36
4148,46,940,166,1,credit_card,2017-03-07 12:18
4149,14,928,116,1,debit,2017-03-03 17:23
4150,35,962,164,1,debit,2017-03-01 14:08
4151,94,815,402,3,cash,2017-03-29 23:28
4152,26,824,176,1,cash,2017-03-10 22:00
4153,22,736,146,1,credit_card,2017-03-12 11:16
4154,1,863,316,2,cash,2017-03-25 22:25
4155,79,725,543,3,debit,2017-03-17 12:32
4156,17,984,176,1,cash,2017-03-07 14:54
4157,6,762,374,2,cash,2017-03-23 2:02
4158,91,768,320,2,credit_card,2017-03-30 15:38
4159,19,738,326,2,credit_card,2017-03-10 19:07
4160,83,971,387,3,cash,2017-03-28 9:51
4161,13,851,160,1,credit_card,2017-03-09 19:18
4162,36,925,260,2,cash,2017-03-30 21:31
4163,72,763,480,3,debit,2017-03-23 9:28
4164,49,921,129,1,cash,2017-03-28 23:26
4165,89,783,196,1,credit_card,2017-03-13 3:25
4166,98,836,133,1,cash,2017-03-24 10:49
4167,32,734,202,2,credit_card,2017-03-01 1:09
4168,75,829,128,1,cash,2017-03-24 23:26
4169,53,712,224,2,credit_card,2017-03-15 4:06
4170,54,791,133,1,cash,2017-03-17 1:19
4171,49,964,516,4,credit_card,2017-03-25 15:57
4172,81,734,708,4,cash,2017-03-07 15:01
4173,68,787,408,3,cash,2017-03-03 1:54
4174,53,922,336,3,credit_card,2017-03-30 5:56
4175,53,906,224,2,credit_card,2017-03-16 13:21
4176,47,953,145,1,credit_card,2017-03-03 16:51
4177,70,989,173,1,debit,2017-03-12 10:27
4178,58,744,276,2,debit,2017-03-17 7:58
4179,94,887,134,1,debit,2017-03-03 3:05
4180,80,786,580,4,credit_card,2017-03-17 2:52
4181,40,778,483,3,cash,2017-03-04 3:16
4182,26,911,176,1,cash,2017-03-05 19:52
4183,68,898,136,1,debit,2017-03-28 17:14
4184,92,844,90,1,debit,2017-03-26 4:22
4185,95,869,168,1,credit_card,2017-03-21 1:17
4186,34,821,244,2,debit,2017-03-13 18:28
4187,30,801,459,3,debit,2017-03-29 1:15
4188,15,818,306,2,cash,2017-03-04 4:34
4189,72,769,480,3,cash,2017-03-14 19:25
4190,79,935,181,1,debit,2017-03-28 12:14
4191,36,793,260,2,debit,2017-03-06 11:23
4192,47,970,145,1,debit,2017-03-20 18:29
4193,78,787,77175,3,credit_card,2017-03-18 9:25
4194,44,939,288,2,credit_card,2017-03-20 3:45
4195,31,870,258,2,credit_card,2017-03-13 5:21
4196,90,837,356,2,debit,2017-03-27 8:14
4197,19,705,489,3,credit_card,2017-03-29 23:15
4198,97,767,162,1,credit_card,2017-03-08 10:50
4199,2,990,94,1,cash,2017-03-20 5:05
4200,23,801,468,3,debit,2017-03-14 3:40
4201,44,716,432,3,debit,2017-03-28 13:34
4202,3,906,296,2,cash,2017-03-03 0:25
4203,70,798,519,3,cash,2017-03-25 5:28
4204,96,953,153,1,cash,2017-03-17 9:02
4205,100,847,333,3,debit,2017-03-18 11:13
4206,96,755,306,2,credit_card,2017-03-21 18:47
4207,98,985,399,3,credit_card,2017-03-10 16:02
4208,16,832,156,1,cash,2017-03-15 4:30
4209,48,934,468,4,cash,2017-03-29 13:19
4210,54,877,399,3,cash,2017-03-23 4:37
4211,43,717,543,3,credit_card,2017-03-13 19:40
4212,77,845,312,2,debit,2017-03-07 14:49
4213,26,740,528,3,cash,2017-03-21 13:57
4214,49,757,258,2,cash,2017-03-29 22:47
4215,52,909,292,2,cash,2017-03-18 7:03
4216,80,878,435,3,debit,2017-03-05 3:07
4217,53,909,112,1,cash,2017-03-18 19:11
4218,44,763,288,2,cash,2017-03-25 7:24
4219,65,853,308,2,credit_card,2017-03-17 11:31
4220,92,747,90,1,credit_card,2017-03-25 20:16
4221,100,980,222,2,debit,2017-03-02 16:42
4222,70,967,346,2,cash,2017-03-24 15:36
4223,70,886,173,1,credit_card,2017-03-15 19:10
4224,55,988,342,2,credit_card,2017-03-09 11:44
4225,62,930,320,2,debit,2017-03-17 3:03
4226,7,986,224,2,debit,2017-03-06 0:16
4227,58,730,276,2,cash,2017-03-19 3:56
4228,46,760,332,2,cash,2017-03-29 3:22
4229,66,730,322,2,cash,2017-03-11 11:02
4230,52,940,292,2,cash,2017-03-02 17:41
4231,87,999,298,2,debit,2017-03-13 21:35
4232,42,962,352,1,cash,2017-03-04 0:01
4233,100,995,222,2,cash,2017-03-26 11:13
4234,79,849,543,3,cash,2017-03-05 18:45
4235,35,872,164,1,cash,2017-03-25 12:58
4236,8,836,132,1,debit,2017-03-25 14:36
4237,34,703,488,4,credit_card,2017-03-13 10:15
4238,54,755,266,2,cash,2017-03-18 19:41
4239,2,783,282,3,credit_card,2017-03-07 7:42
4240,84,775,153,1,credit_card,2017-03-28 13:17
4241,89,844,392,2,debit,2017-03-22 10:43
4242,16,703,468,3,credit_card,2017-03-05 13:21
4243,60,829,177,1,debit,2017-03-26 19:28
4244,91,712,320,2,credit_card,2017-03-27 17:39
4245,59,745,534,3,cash,2017-03-11 23:13
4246,62,918,320,2,debit,2017-03-10 0:39
4247,71,983,328,2,cash,2017-03-09 23:59
4248,95,975,504,3,cash,2017-03-18 4:55
4249,25,827,130,1,debit,2017-03-22 7:41
4250,20,926,127,1,cash,2017-03-18 8:38
4251,45,944,568,4,credit_card,2017-03-21 5:30
4252,63,798,272,2,credit_card,2017-03-19 15:58
4253,3,809,592,4,debit,2017-03-15 20:48
4254,69,720,262,2,credit_card,2017-03-11 3:28
4255,94,890,402,3,credit_card,2017-03-13 2:43
4256,94,842,268,2,credit_card,2017-03-20 21:38
4257,46,946,332,2,credit_card,2017-03-25 13:17
4258,19,719,326,2,cash,2017-03-10 10:57
4259,48,906,117,1,cash,2017-03-15 12:14
4260,7,746,112,1,credit_card,2017-03-11 1:52
4261,52,827,146,1,cash,2017-03-02 10:03
4262,91,857,160,1,cash,2017-03-08 23:59
4263,98,863,399,3,credit_card,2017-03-14 1:07
4264,38,728,570,3,credit_card,2017-03-09 15:22
4265,14,885,232,2,cash,2017-03-05 0:29
4266,13,827,320,2,credit_card,2017-03-26 23:21
4267,43,985,181,1,credit_card,2017-03-04 21:18
4268,96,937,459,3,credit_card,2017-03-02 16:16
4269,67,740,393,3,credit_card,2017-03-27 5:59
4270,72,737,160,1,credit_card,2017-03-15 13:51
4271,96,856,306,2,credit_card,2017-03-03 8:25
4272,40,917,161,1,credit_card,2017-03-11 6:48
4273,58,866,138,1,debit,2017-03-09 21:43
4274,59,781,178,1,credit_card,2017-03-30 13:10
4275,86,791,130,1,cash,2017-03-07 13:53
4276,11,838,184,1,cash,2017-03-29 2:47
4277,90,802,178,1,credit_card,2017-03-22 21:39
4278,72,955,320,2,cash,2017-03-26 20:45
4279,47,788,145,1,credit_card,2017-03-30 7:59
4280,35,775,164,1,credit_card,2017-03-20 9:33
4281,36,820,260,2,cash,2017-03-21 2:29
4282,93,928,114,1,credit_card,2017-03-09 16:51
4283,84,951,306,2,credit_card,2017-03-20 10:52
4284,25,811,260,2,cash,2017-03-29 5:08
4285,33,921,346,2,debit,2017-03-04 2:21
4286,31,881,387,3,debit,2017-03-22 8:01
4287,38,710,380,2,cash,2017-03-26 0:49
4288,58,823,138,1,debit,2017-03-16 17:09
4289,94,968,134,1,debit,2017-03-12 16:16
4290,4,700,384,3,debit,2017-03-22 23:55
4291,51,740,374,2,credit_card,2017-03-15 12:09
4292,94,746,402,3,credit_card,2017-03-23 20:48
4293,35,735,164,1,debit,2017-03-12 6:33
4294,81,718,531,3,credit_card,2017-03-29 22:35
4295,42,859,704,2,cash,2017-03-24 20:50
4296,99,760,780,4,cash,2017-03-16 21:22
4297,63,793,408,3,debit,2017-03-07 0:09
4298,66,904,322,2,cash,2017-03-01 7:23
4299,99,775,585,3,credit_card,2017-03-18 14:49
4300,18,832,312,2,credit_card,2017-03-29 20:39
4301,68,999,136,1,credit_card,2017-03-20 16:58
4302,65,727,154,1,cash,2017-03-15 3:10
4303,2,996,94,1,credit_card,2017-03-19 11:03
4304,45,727,284,2,cash,2017-03-01 11:55
4305,31,901,258,2,credit_card,2017-03-22 5:07
4306,28,737,492,3,credit_card,2017-03-13 10:22
4307,93,915,114,1,credit_card,2017-03-27 7:49
4308,99,788,195,1,debit,2017-03-26 7:46
4309,82,936,177,1,credit_card,2017-03-20 2:14
4310,69,781,131,1,cash,2017-03-27 13:47
4311,30,892,459,3,debit,2017-03-27 8:19
4312,78,960,51450,2,debit,2017-03-01 3:02
4313,34,735,122,1,debit,2017-03-24 4:55
4314,77,791,156,1,credit_card,2017-03-14 8:56
4315,95,959,168,1,cash,2017-03-17 19:07
4316,8,973,132,1,credit_card,2017-03-12 22:18
4317,89,911,392,2,cash,2017-03-21 17:43
4318,71,996,164,1,debit,2017-03-19 16:31
4319,45,799,284,2,debit,2017-03-26 6:42
4320,40,877,161,1,credit_card,2017-03-19 17:31
4321,97,922,162,1,credit_card,2017-03-17 3:00
4322,9,703,118,1,cash,2017-03-29 10:25
4323,53,855,112,1,cash,2017-03-10 7:39
4324,4,842,256,2,cash,2017-03-18 1:10
4325,20,959,127,1,credit_card,2017-03-30 5:47
4326,77,907,312,2,credit_card,2017-03-20 9:41
4327,42,788,704,2,debit,2017-03-16 23:37
4328,85,769,344,2,debit,2017-03-18 6:16
4329,45,961,142,1,credit_card,2017-03-13 16:36
4330,73,834,165,1,cash,2017-03-17 1:16
4331,55,722,171,1,debit,2017-03-25 20:57
4332,95,713,336,2,credit_card,2017-03-01 23:37
4333,25,977,260,2,credit_card,2017-03-22 23:46
4334,69,712,262,2,credit_card,2017-03-30 14:56
4335,76,845,310,2,credit_card,2017-03-11 17:02
4336,74,808,153,1,cash,2017-03-10 17:45
4337,97,787,162,1,debit,2017-03-26 9:53
4338,21,962,142,1,debit,2017-03-02 23:07
4339,4,873,256,2,credit_card,2017-03-11 17:07
4340,19,735,163,1,credit_card,2017-03-12 16:30
4341,3,775,296,2,credit_card,2017-03-10 3:54
4342,79,981,181,1,debit,2017-03-20 12:33
4343,55,784,513,3,credit_card,2017-03-01 18:26
4344,13,789,320,2,credit_card,2017-03-13 9:17
4345,36,990,130,1,debit,2017-03-13 15:08
4346,23,912,312,2,credit_card,2017-03-20 20:57
4347,82,737,354,2,cash,2017-03-24 17:43
4348,1,811,474,3,credit_card,2017-03-27 19:23
4349,81,800,177,1,cash,2017-03-22 1:08
4350,19,712,163,1,cash,2017-03-28 14:49
4351,2,700,188,2,credit_card,2017-03-07 20:19
4352,68,913,136,1,cash,2017-03-29 23:59
4353,5,935,710,5,debit,2017-03-24 12:27
4354,41,765,236,2,credit_card,2017-03-19 3:46
4355,86,732,390,3,cash,2017-03-16 8:14
4356,75,934,128,1,cash,2017-03-06 14:56
4357,5,769,142,1,credit_card,2017-03-02 16:00
4358,41,873,236,2,cash,2017-03-06 11:29
4359,1,801,158,1,debit,2017-03-27 7:48
4360,22,912,146,1,cash,2017-03-23 7:06
4361,80,949,145,1,debit,2017-03-29 9:40
4362,34,700,122,1,debit,2017-03-26 19:05
4363,36,963,390,3,credit_card,2017-03-02 18:50
4364,7,940,224,2,cash,2017-03-09 20:48
4365,59,961,178,1,debit,2017-03-23 3:22
4366,27,776,338,2,credit_card,2017-03-04 21:40
4367,19,851,163,1,credit_card,2017-03-29 10:02
4368,98,965,133,1,credit_card,2017-03-30 18:30
4369,39,976,268,2,credit_card,2017-03-19 21:55
4370,90,905,178,1,credit_card,2017-03-29 21:09
4371,76,749,310,2,credit_card,2017-03-01 3:48
4372,27,825,338,2,credit_card,2017-03-25 22:10
4373,86,945,520,4,debit,2017-03-22 0:26
4374,31,805,258,2,cash,2017-03-12 17:00
4375,49,940,516,4,debit,2017-03-21 15:16
4376,57,945,441,3,credit_card,2017-03-19 19:51
4377,55,984,171,1,debit,2017-03-16 6:08
4378,96,932,612,4,cash,2017-03-13 10:42
4379,34,797,122,1,credit_card,2017-03-12 2:59
4380,31,871,387,3,cash,2017-03-01 8:10
4381,50,977,579,3,debit,2017-03-17 16:49
4382,11,860,184,1,credit_card,2017-03-09 8:49
4383,61,851,474,3,cash,2017-03-28 22:10
4384,91,917,160,1,debit,2017-03-11 1:24
4385,8,969,132,1,debit,2017-03-10 0:32
4386,6,843,561,3,debit,2017-03-16 13:44
4387,16,916,312,2,credit_card,2017-03-24 11:14
4388,93,913,456,4,credit_card,2017-03-23 8:50
4389,93,723,228,2,debit,2017-03-17 13:40
4390,24,781,420,3,credit_card,2017-03-25 17:03
4391,65,759,462,3,credit_card,2017-03-14 20:47
